movieId,title,genres
2822,Medicine Man (1992),Adventure|Romance
2828,Dudley Do-Right (1999),Children|Comedy
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2836,Outside Providence (1999),Comedy
2840,Stigmata (1999),Drama|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,American Beauty (1999),Drama|Romance
2860,Blue Streak (1999),Comedy
2861,For Love of the Game (1999),Comedy|Drama
2862,Caligula (1979),Drama
2865,Sugar Town (1999),Comedy
2867,Fright Night (1985),Comedy|Horror|Thriller
2870,Barefoot in the Park (1967),Comedy
2871,Deliverance (1972),Adventure|Drama|Thriller
2872,Excalibur (1981),Adventure|Fantasy
2875,Sommersby (1993),Drama|Mystery|Romance
2876,Thumbelina (1994),Animation|Children|Fantasy
2878,Hell Night (1981),Horror
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2882,Jakob the Liar (1999),Drama
2883,Mumford (1999),Comedy|Drama
2884,Dog Park (1998),Comedy|Romance
2885,Guinevere (1999),Drama|Romance
2888,Drive Me Crazy (1999),Comedy|Romance
2889,"Mystery, Alaska (1999)",Comedy|Drama
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2891,"Happy, Texas (1999)",Comedy
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
2896,Alvarez Kelly (1966),Western
2899,Gulliver's Travels (1939),Adventure|Animation|Children
2900,Monkey Shines (1988),Horror|Sci-Fi
2901,Phantasm (1979),Horror|Sci-Fi
2902,Psycho II (1983),Horror|Mystery|Thriller
2903,Psycho III (1986),Horror|Thriller
2906,Random Hearts (1999),Drama|Romance
2907,Superstar (1999),Comedy
2908,Boys Don't Cry (1999),Drama
2915,Risky Business (1983),Comedy
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,Body Heat (1981),Crime|Thriller
2918,Ferris Bueller's Day Off (1986),Comedy
2921,High Plains Drifter (1973),Western
2922,Hang 'Em High (1968),Crime|Drama|Western
2926,Hairspray (1988),Comedy|Drama
2929,Reds (1981),Drama|Romance
2932,Days of Heaven (1978),Drama
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2939,Niagara (1953),Drama|Thriller
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2942,Flashdance (1983),Drama|Romance
2943,Indochine (1992),Drama|Romance
2946,Help! (1965),Comedy|Musical
2947,Goldfinger (1964),Action|Adventure|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2959,Fight Club (1999),Action|Crime|Drama|Thriller
2962,Fever Pitch (1997),Comedy|Romance
2964,Julien Donkey-Boy (1999),Drama
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2970,Fitzcarraldo (1982),Adventure|Drama
2971,All That Jazz (1979),Drama|Fantasy|Musical
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2974,Bats (1999),Horror|Thriller
2976,Bringing Out the Dead (1999),Drama
2977,Crazy in Alabama (1999),Comedy|Drama
2978,Three to Tango (1999),Comedy|Romance
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2988,Melvin and Howard (1980),Drama
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2990,Licence to Kill (1989),Action|Adventure|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
2992,Rawhead Rex (1986),Horror|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
2995,House on Haunted Hill (1999),Horror|Thriller
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
3007,American Movie (1999),Documentary
3008,Last Night (1998),Drama|Sci-Fi
3011,"They Shoot Horses, Don't They? (1969)",Drama
3013,Bride of Re-Animator (1990),Comedy|Horror
3014,Bustin' Loose (1981),Comedy
3015,Coma (1978),Thriller
3016,Creepshow (1982),Horror
3017,Creepshow 2 (1987),Horror
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,Drugstore Cowboy (1989),Crime|Drama
3020,Falling Down (1993),Action|Drama
3024,Piranha (1978),Horror|Sci-Fi
3030,Yojimbo (1961),Action|Adventure
3031,Repossessed (1990),Comedy
3033,Spaceballs (1987),Comedy|Sci-Fi
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,Mister Roberts (1955),Comedy|Drama|War
3037,Little Big Man (1970),Western
3039,Trading Places (1983),Comedy
3040,Meatballs (1979),Comedy
3043,Meatballs 4 (1992),Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller
3045,Peter's Friends (1992),Comedy|Drama
3051,Anywhere But Here (1999),Comedy|Drama
3052,Dogma (1999),Adventure|Comedy|Fantasy
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3055,Felicia's Journey (1999),Thriller
3056,Oxygen (1999),Crime|Drama|Thriller
3061,Holiday Inn (1942),Comedy|Musical
3063,Poison Ivy (1992),Drama|Thriller
3071,Stand and Deliver (1988),Comedy|Drama
3072,Moonstruck (1987),Comedy|Romance
3075,Repulsion (1965),Drama|Horror
3076,Irma la Douce (1963),Comedy
3078,Liberty Heights (1999),Drama
3079,Mansfield Park (1999),Comedy|Drama|Romance
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
3087,Scrooged (1988),Comedy|Fantasy|Romance
3088,Harvey (1950),Comedy|Fantasy
3090,Matewan (1987),Drama
3091,Kagemusha (1980),Drama|War
3093,McCabe & Mrs. Miller (1971),Drama|Western
3094,Maurice (1987),Drama|Romance
3099,Shampoo (1975),Comedy|Drama|Romance
3101,Fatal Attraction (1987),Drama|Thriller
3102,Jagged Edge (1985),Crime|Romance|Thriller
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,Awakenings (1990),Drama|Mystery
3106,Come See the Paradise (1990),Drama|Romance
3107,Backdraft (1991),Action|Drama
3111,Places in the Heart (1984),Drama
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3115,Flawless (1999),Drama
3117,Ride with the Devil (1999),Drama|Romance|War
3129,Sweet and Lowdown (1999),Comedy|Drama
3138,Stealing Home (1988),Drama
3145,Cradle Will Rock (1999),Drama
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3155,Anna and the King (1999),Drama|Romance
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3157,Stuart Little (1999),Children|Comedy|Fantasy
3160,Magnolia (1999),Drama
3161,Onegin (1999),Drama|Romance
3162,Simpatico (1999),Comedy|Drama
3165,Boiling Point (1993),Action|Drama
3167,Carnal Knowledge (1971),Comedy|Drama
3168,Easy Rider (1969),Adventure|Drama
3171,Room at the Top (1959),Drama
3173,Any Given Sunday (1999),Drama
3174,Man on the Moon (1999),Comedy|Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3177,Next Friday (2000),Comedy
3179,Angela's Ashes (1999),Drama
3181,Titus (1999),Drama
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3185,Snow Falling on Cedars (1999),Drama
3186,"Girl, Interrupted (1999)",Drama
3190,Supernova (2000),Adventure|Sci-Fi|Thriller
3196,Stalag 17 (1953),Drama|War
3198,Papillon (1973),Crime|Drama
3201,Five Easy Pieces (1970),Drama
3203,Dead Calm (1989),Thriller
3206,Against All Odds (1984),Romance
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3213,Batman: Mask of the Phantasm (1993),Animation|Children
3214,American Flyers (1985),Drama
3219,Pacific Heights (1990),Mystery|Thriller
3225,Down to You (2000),Comedy|Romance
3235,Where the Buffalo Roam (1980),Comedy
3243,Encino Man (1992),Comedy
3246,Malcolm X (1992),Drama
3247,Sister Act (1992),Comedy|Crime
3248,Sister Act 2: Back in the Habit (1993),Comedy
3250,Alive (1993),Drama
3251,Agnes of God (1985),Drama|Mystery
3252,Scent of a Woman (1992),Drama
3253,Wayne's World (1992),Comedy
3254,Wayne's World 2 (1993),Comedy
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3258,Death Becomes Her (1992),Comedy|Fantasy
3259,Far and Away (1992),Adventure|Drama|Romance
3260,Howards End (1992),Drama
3261,Singles (1992),Comedy|Drama|Romance
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3263,White Men Can't Jump (1992),Comedy|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3269,Forever Young (1992),Drama|Romance|Sci-Fi
3271,Of Mice and Men (1992),Drama
3272,Bad Lieutenant (1992),Crime|Drama
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3274,Single White Female (1992),Drama|Thriller
3276,Gun Shy (2000),Comedy
3283,Minnie and Moskowitz (1971),Action
3284,They Might Be Giants (1971),Comedy|Mystery|Romance
3286,Snow Day (2000),Comedy
3294,Eaten Alive (1977),Horror
3298,Boiler Room (2000),Crime|Drama|Thriller
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3302,Beautiful People (1999),Comedy
3307,City Lights (1931),Comedy|Drama|Romance
3315,Happy Go Lovely (1951),Musical
3316,Reindeer Games (2000),Action|Thriller
3317,Wonder Boys (2000),Comedy|Drama
3323,Chain of Fools (2000),Comedy|Crime
3324,Drowning Mona (2000),Comedy
3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3327,Beyond the Mat (1999),Documentary
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3329,The Year My Voice Broke (1987),Drama|Romance
3330,Splendor in the Grass (1961),Drama|Romance
3331,My Tutor (1983),Drama
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3341,Born Yesterday (1950),Comedy
3342,Birdy (1984),Drama|War
3344,Blood Feast (1963),Horror
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
3347,Never Cry Wolf (1983),Adventure|Drama
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3359,Breaking Away (1979),Comedy|Drama
3361,Bull Durham (1988),Comedy|Drama|Romance
3362,Dog Day Afternoon (1975),Crime|Drama
3363,American Graffiti (1973),Comedy|Drama
3370,Betrayed (1988),Drama|Thriller
3374,Daughters of the Dust (1991),Drama
3379,On the Beach (1959),Drama
3385,Volunteers (1985),Comedy
3386,JFK (1991),Drama|Mystery|Thriller
3387,Who's Harry Crumb? (1989),Comedy|Mystery
3388,Harry and the Hendersons (1987),Children|Comedy
3389,Let's Get Harry (1986),Action|Adventure
3391,Who's That Girl? (1987),Comedy
3392,She-Devil (1989),Comedy
3394,Blind Date (1987),Comedy|Romance
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
3403,Raise the Titanic (1980),Drama|Thriller
3404,Titanic (1953),Action|Drama
3408,Erin Brockovich (2000),Drama
3409,Final Destination (2000),Drama|Thriller
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
3418,Thelma & Louise (1991),Adventure|Crime|Drama
3420,...And Justice for All (1979),Drama|Thriller
3422,She's Gotta Have It (1986),Comedy|Romance
3423,School Daze (1988),Drama
3424,Do the Right Thing (1989),Drama
3425,Mo' Better Blues (1990),Drama|Musical
3426,Jungle Fever (1991),Drama|Romance
3430,Death Wish (1974),Action|Crime|Drama
3432,Death Wish 3 (1985),Action|Drama
3433,Death Wish 4: The Crackdown (1987),Action|Drama
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
3436,Dying Young (1991),Drama|Romance
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3441,Red Dawn (1984),Action|Drama|War
3442,Band of the Hand (1986),Action|Crime|Drama
3444,Bloodsport (1988),Action
3445,Eyes of Laura Mars (1978),Mystery|Thriller
3446,Funny Bones (1995),Comedy|Drama
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3450,Grumpy Old Men (1993),Comedy
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
3453,Here on Earth (2000),Drama|Romance
3454,Whatever It Takes (2000),Comedy|Romance
3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,Modern Times (1936),Comedy|Drama|Romance
3466,Heart and Souls (1993),Comedy|Fantasy
3467,Hud (1963),Drama|Western
3469,Inherit the Wind (1960),Drama
3470,Dersu Uzala (1975),Adventure|Drama
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3476,Jacob's Ladder (1990),Horror|Mystery
3477,Empire Records (1995),Comedy|Drama
3479,Ladyhawke (1985),Adventure|Fantasy|Romance
3480,Lucas (1986),Drama|Romance
3481,High Fidelity (2000),Comedy|Drama|Romance
3489,Hook (1991),Adventure|Comedy|Fantasy
3494,True Grit (1969),Adventure|Drama|Western
3497,Max Dugan Returns (1983),Comedy
3498,Midnight Express (1978),Drama
3499,Misery (1990),Drama|Horror|Thriller
3500,Mr. Saturday Night (1992),Comedy|Drama
3502,My Life (1993),Drama
3504,Network (1976),Comedy|Drama
3505,No Way Out (1987),Drama|Mystery|Thriller
3506,North Dallas Forty (1979),Comedy|Drama
3510,Frequency (2000),Drama|Thriller
3511,Ready to Rumble (2000),Comedy
3513,Rules of Engagement (2000),Drama|Thriller
3514,Joe Gould's Secret (2000),Drama
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
3519,Force 10 from Navarone (1978),Action|Drama|War
3521,Mystery Train (1989),Comedy|Drama
3524,Arthur (1981),Comedy|Romance
3525,Bachelor Party (1984),Comedy
3526,Parenthood (1989),Comedy|Drama
3527,Predator (1987),Action|Sci-Fi|Thriller
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
3534,28 Days (2000),Drama
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
3536,Keeping the Faith (2000),Comedy|Drama|Romance
3537,Where the Money Is (2000),Comedy|Drama
3538,East is East (1999),Comedy
3543,Diner (1982),Comedy|Drama
3545,Cabaret (1972),Drama|Musical
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3548,Auntie Mame (1958),Comedy|Drama
3549,Guys and Dolls (1955),Comedy|Musical|Romance
3550,The Hunger (1983),Horror
3551,Marathon Man (1976),Crime|Drama|Thriller
3552,Caddyshack (1980),Comedy
3553,Gossip (2000),Drama|Thriller
3555,U-571 (2000),Action|Thriller|War
3559,Limelight (1952),Comedy|Drama|Romance
3565,Where the Heart Is (2000),Comedy|Drama
3572,Carnosaur (1993),Horror|Sci-Fi
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3577,Two Moon Junction (1988),Drama|Romance
3578,Gladiator (2000),Action|Adventure|Drama
3581,Human Traffic (1999),Comedy
3584,Breathless (1983),Action|Drama|Romance|Thriller
3586,The Idolmaker (1980),Drama|Romance
3587,Inferno (1980),Horror
3591,Mr. Mom (1983),Comedy|Drama
3593,Battlefield Earth (2000),Action|Sci-Fi
3594,Center Stage (2000),Drama|Musical
3596,Screwed (2000),Comedy
3597,Whipped (2000),Comedy
3599,Anchors Aweigh (1945),Comedy|Musical
3604,Gypsy (1962),Musical
3606,On the Town (1949),Comedy|Musical|Romance
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
3614,Honeymoon in Vegas (1992),Comedy|Romance
3615,Dinosaur (2000),Adventure|Animation|Children
3616,Loser (2000),Comedy|Romance
3617,Road Trip (2000),Comedy
3618,Small Time Crooks (2000),Comedy|Crime
3623,Mission: Impossible II (2000),Action|Adventure|Thriller
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3627,Carnival of Souls (1962),Horror|Thriller
3628,Flying Tigers (1942),Action|Drama|Romance|War
3632,Monsieur Verdoux (1947),Comedy|Crime
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
3649,American Gigolo (1980),Drama
3658,Quatermass and the Pit (1967),Horror|Sci-Fi
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3668,Romeo and Juliet (1968),Drama|Romance
3669,Stay Tuned (1992),Comedy
3671,Blazing Saddles (1974),Comedy|Western
3672,Benji (1974),Adventure|Children
3673,Benji the Hunted (1987),Adventure|Children
3675,White Christmas (1954),Comedy|Musical|Romance
3676,Eraserhead (1977),Drama|Horror
3682,Magnum Force (1973),Action|Crime|Drama|Thriller
3683,Blood Simple (1984),Crime|Drama|Film-Noir
3685,Prizzi's Honor (1985),Comedy|Drama|Romance
3686,Flatliners (1990),Horror|Sci-Fi|Thriller
3688,Porky's (1982),Comedy
3689,Porky's II: The Next Day (1983),Comedy
3690,Porky's Revenge (1985),Comedy
3691,Private School (1983),Comedy
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
3697,Predator 2 (1990),Action|Sci-Fi|Thriller
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
3702,Mad Max (1979),Action|Adventure|Sci-Fi
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
3705,Bird on a Wire (1990),Action|Comedy|Romance
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3708,Firestarter (1984),Horror|Thriller
3709,Sleepwalkers (1992),Horror
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller
3711,Sarafina! (1992),Drama
3712,Soapdish (1991),Comedy
3714,Clara's Heart (1988),Drama
3715,Burglar (1987),Comedy|Crime
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama
3719,Love's Labour's Lost (2000),Comedy|Romance
3720,Sunshine (1999),Drama
3724,Coming Home (1978),Drama|War
3726,Assault on Precinct 13 (1976),Action|Thriller
3727,Near Dark (1987),Horror|Western
3729,Shaft (1971),Action|Crime|Drama|Thriller
3731,Cutter's Way (1981),Drama|Thriller
3735,Serpico (1973),Crime|Drama
3737,Lonely Are the Brave (1962),Drama|Western
3739,Trouble in Paradise (1932),Comedy|Romance
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
3741,Badlands (1973),Crime|Drama|Thriller
3743,Boys and Girls (2000),Comedy|Romance
3744,Shaft (2000),Action|Crime|Thriller
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
3751,Chicken Run (2000),Animation|Children|Comedy
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
3766,Missing in Action (1984),Action|War
3767,Missing in Action 2: The Beginning (1985),Action|War
3768,Braddock: Missing in Action III (1988),Action|War
3769,Thunderbolt and Lightfoot (1974),Action
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller
3773,House Party (1990),Comedy
3774,House Party 2 (1991),Comedy|Drama|Romance
3785,Scary Movie (2000),Comedy|Horror
3786,But I'm a Cheerleader (1999),Comedy
3790,Groove (2000),Drama
3791,Footloose (1984),Drama
3792,Duel in the Sun (1946),Drama|Romance|Western
3793,X-Men (2000),Action|Adventure|Sci-Fi
3794,Chuck & Buck (2000),Comedy|Drama
3798,What Lies Beneath (2000),Drama|Horror|Mystery
3801,Anatomy of a Murder (1959),Drama|Mystery
3802,Freejack (1992),Action|Sci-Fi
3806,Mackenna's Gold (1969),Western
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
3809,What About Bob? (1991),Comedy
3810,White Sands (1992),Drama|Thriller
3811,Breaker Morant (1980),Drama|War
3813,Interiors (1978),Drama
3814,Love and Death (1975),Comedy
3819,Tampopo (1985),Comedy
3821,Nutty Professor II: The Klumps (2000),Comedy
3823,Wonderland (1999),Drama
3824,Autumn in New York (2000),Drama|Romance
3825,Coyote Ugly (2000),Comedy|Drama|Romance
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
3831,Saving Grace (2000),Comedy
3834,Bronco Billy (1980),Adventure|Drama|Romance
3836,Kelly's Heroes (1970),Action|Comedy|War
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
3838,Phantasm III: Lord of the Dead (1994),Horror
3839,Phantasm IV: Oblivion (1998),Horror
3841,Air America (1990),Action|Comedy
3843,Sleepaway Camp (1983),Horror
3844,Steel Magnolias (1989),Drama
3846,Easy Money (1983),Comedy
3857,Bless the Child (2000),Thriller
3858,Cecil B. DeMented (2000),Comedy
3871,Shane (1953),Drama|Western
3872,"Suddenly, Last Summer (1959)",Drama
3873,Cat Ballou (1965),Comedy|Western
3877,Supergirl (1984),Action|Adventure|Fantasy
3882,Bring It On (2000),Comedy
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
3897,Almost Famous (2000),Drama
3898,Bait (2000),Action|Comedy
3899,Circus (2000),Crime|Drama|Thriller
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
3901,Duets (2000),Comedy|Drama
3906,Under Suspicion (2000),Crime|Thriller
3908,Urban Legends: Final Cut (2000),Horror
3909,Woman on Top (2000),Comedy|Romance
